"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"35","0","0","5.317449084715918","5.453155221417546","5.93104839627631","3.655"
"36","0","0","5.022871412802488","5.101300451206043","5.2117945328354836","3.779"
"37","0","0","5.197151580592617","5.11473695281893","5.625347693217918","3.886"
"38","0","0","5.221437516622245","5.559971998911351","5.072738457703963","4.01"
"39","0","0","5.542698654113337","5.542117554927245","5.5201883018016815","4.136"
"40","0","0","5.989523351890966","5.494535272009671","5.940220070304349","4.28"
"41","0","0","5.398431625915691","5.336189626250416","5.629397175041959","4.399"
"42","0","0","5.032089757733047","5.845027738716453","5.687463718466461","4.497"
"43","0","0","5.750198407564312","5.910204544663429","5.371696529909968","4.594"
"44","0","0","5.316402289317921","5.638881426071748","5.385289532132447","4.717"
"45","0","0","5.7425067781005055","5.548781347228214","5.491620146203786","4.833"
"46","0","0","5.352836604230106","5.852232808480039","5.17260030657053","4.939"
"47","0","0","5.874790646135807","5.339314078912139","5.712035396369174","5.061"
"48","0","0","5.5156006924808025","5.389734329190105","5.264114995952696","5.186"
"49","0","0","5.975159883731976","5.980206635314971","5.70238304999657","5.28"
"50","0","0","5.617018561577424","5.729209834942594","5.036601503845304","5.375"
"51","0","0","5.613826141227037","5.4088244491722435","5.5424840489868075","5.47"
"52","0","0","5.592864436795935","5.097336479695514","5.503859361866489","5.566"
"53","0","0","5.872561931377277","5.67781670531258","5.541206914000213","5.661"
"54","0","0","5.107222402235493","5.958167588338256","5.675198552198708","5.758"
"55","0","0","5.095313263358548","5.024997582426295","5.461251149885356","5.857"
"56","0","0","5.48677748022601","5.8018886933568865","5.370072213001549","5.957"
"57","0","0","5.591431603068486","5.32781946985051","5.91188054275699","6.071"
"58","0","0","5.297217632411048","5.889657775405794","5.878782474901527","6.178"
"59","0","0","5.754647797672078","5.171008846024051","5.640843091765419","6.277"
"60","0","0","5.616008423268795","5.821752778952941","5.365075087407604","6.374"
"61","0","0","5.8639482436701655","5.312735681189224","5.067548300139606","6.47"
"62","0","0","5.3948154773097485","5.917823486961424","5.638938538497314","6.567"
"63","0","0","5.598546379012987","5.683227006113157","5.168433523271233","6.665"
"64","0","0","5.429979284061119","5.937882148195058","5.162713817553595","6.761"
"65","0","0","5.5934768540319055","5.841456440277398","5.156836383976042","6.86"
"66","0","0","5.567984452703968","5.437236302532256","5.117935560643673","6.958"
"67","0","0","5.524126601871103","5.57461230433546","5.4795102826319635","7.065"
"68","0","0","5.252705495804548","5.4855290073901415","5.507535252952948","7.17"
"69","0","0","5.1773272815626115","5.726179640041664","5.288670132635161","7.267"
"70","0","0","5.975354301044717","5.681475211167708","5.208744291216135","7.362"
"71","0","0","5.151811938965693","5.3099675111006945","5.332148413173854","7.462"
"72","0","0","5.507334488909692","5.952181205386296","5.209004489006475","7.558"
"73","0","0","5.270259534940124","5.221076386747882","5.1176775705534965","7.654"
"74","0","0","5.142093579517677","5.952613961417228","5.774838815443218","7.751"
"75","0","0","5.866432034177706","5.3632253657560796","5.487217707559466","7.848"
"76","0","0","5.5574903739616275","5.116789560066536","5.715581743512303","7.944"
"77","0","0","5.83776401146315","5.739637944381684","5.325722733512521","8.091"
"78","0","0","5.381701251724735","5.573908686637878","5.310947371646762","8.234"
"79","0","0","5.1551392211113125","5.679718693951145","5.33358175563626","8.329"
"80","0","0","5.331881835591048","5.983021681662649","5.9660202481318265","8.422"
"81","0","0","5.8863270855508745","5.514899496920407","5.821572073036805","8.517"
"82","0","0","5.478930420707911","5.656564608216286","5.86629502940923","8.613"
"83","0","0","5.3329294989816844","5.464228165568784","5.525013138540089","8.709"
"84","0","0","5.773234125459567","5.679839822463691","5.736503911437467","8.806"
"85","0","0","5.634893210604787","5.102026166161522","5.184213517000899","8.903"
"86","0","0","5.3626722258049995","5.2593640990089625","5.392808758886531","8.999"
"87","0","0","5.027092065196484","5.091605365741998","5.090092457830906","9.105"
"88","0","0","5.062179011292756","5.5352918659336865","5.2398696560412645","9.212"
"89","0","0","5.5631864233873785","5.840017725713551","5.1024891887791455","9.318"
"90","0","0","5.118140237405896","5.752545539289713","5.387427139095962","9.414"
"91","0","0","5.809554256731644","5.242219055071473","5.066452528350055","9.51"
"92","0","0","5.787769205402583","5.1075915726833045","5.370204912498593","9.604"
"93","0","0","5.698144832160324","5.282447956269607","5.137733606155962","9.701"
"94","0","0","5.0458052000030875","5.440255511086434","5.318903306033462","9.797"
"95","0","0","5.106293302262202","5.8182510756887496","5.441994957625866","9.892"
"96","0","0","5.6231335462071","5.116422453196719","5.39061819226481","9.987"
"97","0","0","5.324577784398571","5.3725796840153635","5.324890927411616","10.103"
"98","0","0","5.804580925498158","5.304097248706967","5.306401677895337","10.229"
"99","0","0","5.920708833262324","5.939328966895118","5.6242488047573715","10.345"
"100","0","0","5.376029076287523","5.562070109415799","5.245035958709195","10.437"
"101","0","0","5.46458709333092","5.262022343231365","5.657765044365078","10.542"
"102","0","0","5.996400071540847","5.143046864774078","5.34526196308434","10.649"
"103","0","0","5.597810593433678","5.660158723127097","5.516870104940608","10.756"
"104","0","0","5.517681010765955","5.394831120269373","5.4159443927928805","10.862"
"105","0","0","5.970937198260799","5.206584522733465","5.942490508779883","10.967"
"106","0","0","5.584072055993602","5.188126795459539","5.875974152237177","11.072"
"107","0","0","5.255457018967718","5.738803626270965","5.828068327857181","11.179"
"108","0","0","5.902069335104898","5.36206877278164","5.236881573684514","11.284"
"109","0","0","5.516843390418217","5.748179747490212","5.517062635160983","11.395"
"110","0","0","5.818403921788558","5.414461224339902","5.555225410033017","11.5"
"111","0","0","5.551747884601355","5.088841640623286","5.326942389132455","11.605"
"112","0","0","5.018163600936532","5.891580259427428","5.166041948599741","11.71"
"113","0","0","5.364151415647939","5.927540970267728","5.9382584490813315","11.815"
"114","0","0","5.620567593490705","5.691233906894922","5.045028563821688","11.92"
"115","0","0","5.513991928193718","5.345529741374776","5.953330431366339","12.025"
"116","0","0","5.37861879914999","5.496196953114122","5.161686840467155","12.134"
"117","0","0","5.8588458285667","5.547093405155465","5.341383608756587","12.252"
"118","0","0","5.052751092473045","5.152780409669504","5.390009948052466","12.357"
"119","0","0","5.042363927001134","5.357038198737428","5.985286562237889","12.466"
"120","0","0","5.587467811070383","5.144551200792193","5.486270643537864","12.576"
"121","0","0","5.348851240938529","5.798856904963031","5.682157777482644","12.668"
"122","0","0","5.846038075862452","5.340807958738878","5.33167520724237","12.773"
"123","0","0","5.663240196648985","5.3227103017270565","5.222965345019475","12.887"
"124","0","0","5.5670760225038975","5.144513939740136","5.71381800994277","12.995"
"125","0","0","5.989844401367009","5.985577080864459","5.688966686371714","13.132"
"126","0","0","5.9747308699879795","5.664205089211464","5.346722656860948","13.249"
"127","0","0","5.231367656029761","5.623952246271074","5.462734007742256","13.354"
"128","0","0","5.048186422791332","5.306262185331434","5.200531142996624","13.447"
"129","0","0","5.830846682656556","5.497939507709816","5.07369697233662","13.553"
"130","0","0","5.021597600542009","5.068377679679543","5.9277905381750315","13.66"
"131","0","0","5.107871211366728","5.218956982716918","5.0370644924696535","13.767"
"132","0","0","5.045378217473626","5.674846700625494","5.497580385301262","13.862"
"133","0","0","5.989872035803273","5.110316903563216","5.9874969301745296","13.97"
"134","0","0","5.948143075918779","5.384830149821937","5.4640221709851176","14.088"
"135","0","0","5.054220981663093","5.023799222195521","5.004458568058908","14.199"
"136","0","0","5.004967061104253","5.4795828820206225","5.0456692720763385","14.301"
"137","0","0","5.235323698027059","5.128037640359253","5.049247252754867","14.415"
"138","0","0","5.894120310200378","5.877655802527443","5.541142472298816","14.512"
"139","0","0","5.256812971783802","5.460768730845302","5.559321554377675","14.609"
"140","0","0","5.359127131756395","5.095065713394433","5.266569831641391","14.705"
"141","0","0","5.550397359998897","5.47191127249971","5.043209988856688","14.801"
"142","0","0","5.5757573787122965","5.536028927657753","5.627223749645054","14.897"
"143","0","0","5.728033206192777","5.639700982486829","5.695999344578013","14.993"
"144","0","0","5.555497094523162","5.30053269979544","5.061840079259127","15.1"
"145","0","0","5.738645853241906","5.473806385882199","5.809219186892733","15.209"
"146","0","0","5.038353951415047","5.770576353883371","5.656128195114434","15.305"
"147","0","0","5.931437880732119","5.562086025020108","5.3757611063774675","15.401"
"148","0","0","5.177344103809446","5.247053267201409","5.207624553469941","15.498"
"149","0","0","5.746252027107403","5.159573891432956","5.869089515181258","15.595"
"150","0","0","5.125290683703497","5.6890971881803125","5.2898420409765095","15.691"
"151","0","0","5.434504181379452","5.433867437765002","5.112143674399704","15.787"
"152","0","0","5.1518827204126865","5.025648094248027","5.605831211898476","15.887"
"153","0","0","5.790001487825066","5.548049264354631","5.121306343469769","15.986"
"154","0","0","5.175074107712135","5.0495876835193485","5.017271450487897","16.102"
"155","0","0","5.596895941067487","5.490678314352408","5.845950375543907","16.204"
"156","0","0","5.75388575415127","5.2206957212183625","5.933435463346541","16.316"
"157","0","0","5.106014916440472","5.83136494550854","5.951618634862825","16.413"
"158","0","0","5.28577826032415","5.549610282992944","5.466342065250501","16.512"
"159","0","0","5.760195322334766","5.966140883276239","5.124511435162276","16.61"
"160","0","0","5.49618851672858","5.5331806789617985","5.813503599958494","16.706"
"161","0","0","5.358842943795025","5.519755671964958","5.991994291543961","16.801"
"162","0","0","5.897089046193287","5.720288420794532","5.142184521770105","16.903"
"163","0","0","5.445028795162216","5.547934839734808","5.933946657925844","17"
"164","0","0","5.746972769731656","5.536519451532513","5.154938340652734","17.107"
"165","0","0","5.908778426004574","5.926594037562609","5.245409626979381","17.222"
"166","0","0","5.397365943761542","5.809765003854409","5.124468888388947","17.317"
"167","0","0","5.406976166181266","5.877431393135339","5.432098735589534","17.415"
"168","0","0","5.543519549304619","5.90790651878342","5.514591833809391","17.512"
"169","0","0","5.599628180498257","5.3056126742158085","5.783082710113376","17.608"
"170","0","0","5.296522111166269","5.585518377600238","5.332719137892127","17.704"
"171","0","0","5.458243690431118","5.132210983894765","5.299984861630946","17.8"
"172","0","0","5.254690387751907","5.47349260142073","5.028095931047574","17.898"
"173","0","0","5.377068563597277","5.93760824855417","5.686747856670991","17.994"
"174","0","0","5.29862716444768","5.2454886748455465","5.1043681260198355","18.101"
"175","0","0","5.596269749570638","5.501476970501244","5.027197484625503","18.214"
"176","0","0","5.237159756245092","5.4181957200635225","5.192960069980472","18.311"
"177","0","0","5.216899348422885","5.698427080642432","5.049424441764131","18.408"
"178","0","0","5.189919299446046","5.837218539323658","5.391896730987355","18.506"
"179","0","0","5.040570537094027","5.013975579990074","5.716915178345516","18.603"
"180","0","0","5.345567605923861","5.776637620292604","5.3651655681896955","18.698"
"181","0","0","5.012212378438562","5.160910755861551","5.991838802350685","18.793"
"182","0","0","5.6361703891307116","5.0127118185628206","5.322386637330055","18.895"
"183","0","0","5.0468490277417","5.660913781030104","5.5832257030997425","18.992"
"184","0","0","5.819876616122201","5.40915130963549","5.176387554267421","19.098"
"185","0","0","5.899590653600171","5.010883953887969","5.703752494882792","19.21"
"186","0","0","5.16209089779295","5.1661646633874625","5.321666068863124","19.308"
"187","0","0","5.124356753891334","5.388786010909826","5.007356435526162","19.403"
"188","0","0","5.455931814620271","5.590517191682011","5.970817842986435","19.499"
"189","0","0","5.6761131070088595","5.688857113011181","5.354886579792947","19.598"
"190","0","0","5.13017725921236","5.4664167100563645","5.385871963575482","19.695"
"191","0","0","5.847354840487242","5.585581505903974","5.974260676652193","19.792"
"192","0","0","5.619191813515499","5.885973179945722","5.865824543638155","19.894"
"193","0","0","5.310990207595751","5.58505272353068","5.181166107300669","19.99"
"194","0","0","5.081105720018968","5.581097920425236","5.995540225645527","20.124"
"195","0","0","5.019591056043282","5.450935564702377","5.488260891055688","20.236"
"196","0","0","5.332840307615697","5.592052116990089","5.1915180559735745","20.332"
"197","0","0","5.543833680218086","5.835524736670777","5.40168736781925","20.429"
"198","0","0","5.602684078738093","5.550938583677635","5.742669627768919","20.528"
"199","0","0","5.7316897448617965","5.729070657165721","5.071222763275728","20.623"
"200","0","0","5.334834401262924","5.16520043509081","5.361571868648753","20.718"
"201","0","0","5.318140251561999","5.840229929657653","5.077103447867557","20.814"
"202","0","0","5.503882085904479","5.145721911918372","5.2112528989091516","20.909"
"203","0","0","5.520395138766617","5.567595114465803","5.4982930244877934","21.004"
"204","0","0","5.040612133219838","5.252747106133029","5.990497085964307","21.113"
"205","0","0","5.4040896247606725","5.700053330278024","5.005478098290041","21.223"
"206","0","0","5.317119609564543","5.432374329073355","5.03346533421427","21.319"
"207","0","0","5.093323600711301","5.156601341674104","5.455811405787244","21.415"
"208","0","0","5.680397329153493","5.964479972142726","5.431626155041158","21.51"
"209","0","0","5.342513140756637","5.514072103658691","5.961975675309077","21.606"
"210","0","0","5.146113570313901","5.891331260325387","5.158723035361618","21.702"
"211","0","0","5.225728238467127","5.267305922461674","5.552159141050652","21.799"
"212","0","0","5.397443229099736","5.243829988408834","5.506879885215312","21.9"
"213","0","0","5.120515773072839","5.595100301783532","5.827426884556189","21.996"
"214","0","0","5.802851302549243","5.658329518511891","5.2545926223974675","22.111"
"215","0","0","5.273097503231838","5.23442415590398","5.298454117961228","22.219"
"216","0","0","5.33110012486577","5.753192033618689","5.878561975667253","22.317"
"217","0","0","5.161562429973856","5.9439924084581435","5.453865709481761","22.413"
"218","0","0","5.071071491343901","5.2607569405809045","5.475333224749193","22.509"
"219","0","0","5.464557582279667","5.907960410462692","5.374653571518138","22.607"
"220","0","0","5.337865979876369","5.432822941336781","5.055482221767306","22.703"
"221","0","0","5.808951968094334","5.345263005699962","5.156145758926868","22.798"
"222","0","0","5.185482424451038","5.65951085393317","5.667189914966002","22.901"
"223","0","0","5.211302738636732","5.153769329888746","5.000105117913336","22.997"
"224","0","0","5.785565498750657","5.892839671345428","5.0800118709448725","23.112"
"225","0","0","5.564799944404513","5.281069925054908","5.936678409110755","23.224"
"226","0","0","5.721428881166503","5.134692216059193","5.891356913372874","23.319"
"227","0","0","5.992050148546696","5.325160498265177","5.787026820704341","23.414"
"228","0","0","5.308218918042257","5.514256125781685","5.461847268277779","23.509"
"229","0","0","5.636682557407767","5.554037854541093","5.004843841074035","23.606"
"230","0","0","5.47194511233829","5.285167857073247","5.61146474070847","23.702"
"231","0","0","5.469547088490799","5.260737094562501","5.934992010472342","23.799"
"232","0","0","5.83604206983","5.9210674178320915","5.430275919381529","23.902"
"233","0","0","5.793875404400751","5.459742701612413","5.167272228980437","24.009"
"234","0","0","5.316436766181141","5.83662297623232","5.925647764699534","24.134"
"235","0","0","5.635250115999952","5.707160671940073","5.932089997455478","24.266"
"236","0","0","5.262833580374718","5.63546697772108","5.122914393199608","24.379"
"237","0","0","5.824502362636849","5.1129458118230104","5.108174209017307","24.492"
"238","0","0","5.404656654922292","5.979632795555517","5.6450528902933","24.599"
"239","0","0","5.354495333507657","5.520018412498757","5.567233984125778","24.706"
"240","0","0","5.806435859994963","5.8305425751022995","5.2995294749271125","24.814"
"241","0","0","5.387642073677853","5.656470837537199","5.261737047927454","24.923"
"242","0","0","5.4833334712311625","5.592656605644152","5.247006142977625","25.034"
"243","0","0","5.48697281209752","5.5062799621373415","5.0353485266678035","25.165"
"244","0","0","5.269873711280525","5.55060989363119","5.88838703953661","25.274"
"245","0","0","5.3888463168405","5.15065301512368","5.58780330279842","25.379"
"246","0","0","5.836827805265784","5.11399606638588","5.350462219445035","25.472"
"247","0","0","5.320120777003467","5.526597023475915","5.103373997146264","25.578"
"248","0","0","5.272295499918982","5.344929188955575","5.59355493937619","25.683"
"249","0","0","5.589355245232582","5.051807023119181","5.283400296932086","25.788"
"250","0","0","5.453701030928642","5.750126679195091","5.520623413380235","25.893"
"251","0","0","5.691091711167246","5.019806215539575","5.687822187552229","26"
"252","0","0","5.7695409641601145","5.24988228850998","5.258112088777125","26.127"
"253","0","0","5.63722342485562","5.768129738047719","5.723348660860211","26.244"
"254","0","0","5.080106855835766","5.120764680206776","5.146376581396908","26.337"
"255","0","0","5.302989515243098","5.350456477608532","5.651611951645464","26.442"
"256","0","0","5.073290626285598","5.024134405655786","5.631833068095148","26.549"
"257","0","0","5.835735215805471","5.841840252745897","5.5676258793100715","26.655"
"258","0","0","5.284989229636267","5.013422118965536","5.095919118728489","26.761"
"259","0","0","5.6904761479236186","5.584913937840611","5.289622992975637","26.866"
"260","0","0","5.850434622494504","5.462922817328945","5.89958659466356","26.976"
"261","0","0","5.881665100809187","5.4550870067905635","5.359596391906962","27.12"
"262","0","0","5.291307320818305","5.039967007469386","5.11180928023532","27.247"
"263","0","0","5.256447260500863","5.834281705552712","5.3186392651405185","27.339"
"264","0","0","5.197305374313146","5.141847635153681","5.653067049337551","27.444"
"265","0","0","5.015451434534043","5.00334000098519","5.021192644257098","27.536"
"266","0","0","5.241668781498447","5.8089747813064605","5.233642145525664","27.641"
"267","0","0","5.088459854479879","5.128203591099009","5.42385737481527","27.746"
"268","0","0","5.675922391703352","5.120730442926288","5.033692113123834","27.852"
"269","0","0","5.049421120900661","5.213697250233963","5.314483491471037","27.959"
"270","0","0","5.020648367702961","5.266652452759445","5.202610922046006","28.076"
"271","0","0","5.739867015276104","5.12190633197315","5.684468035586178","28.181"
"272","0","0","5.387012296589091","5.401692923391238","5.686719507211819","28.288"
"273","0","0","5.6612968617118895","5.4534461938310415","5.976060026092455","28.394"
"274","0","0","5.274489485891536","5.669145376421511","5.490425944561139","28.5"
"275","0","0","5.7775744495447725","5.274409889476374","5.428818587912247","28.613"
"276","0","0","5.916211515897885","5.441611704183742","5.167742888210341","28.719"
"277","0","0","5.164052923908457","5.4031853238120675","5.158429185859859","28.826"
"278","0","0","5.304007333237678","5.871525205206126","5.871195794083178","28.935"
"279","0","0","5.964975457172841","5.104220363777131","5.357173707801849","29.041"
"280","0","0","5.860502820229158","5.156960915308446","5.385626178234816","29.15"
"281","0","0","5.602850828785449","5.474156817654148","5.975210301578045","29.25"
"282","0","0","5.596380135510117","5.974856270942837","5.217511368915439","29.369"
"283","0","0","5.627048256807029","5.641890273196623","5.330477294512093","29.474"
"284","0","0","5.486857233569026","5.926314170472324","5.108887575101107","29.582"
"285","0","0","5.736208325717598","5.387157962890342","5.716407674131915","29.677"
"286","0","0","5.248407710110769","5.103574588662013","5.958807484479621","29.769"
"287","0","0","5.524226010078564","5.715257413685322","5.3989779183175415","29.88"
"288","0","0","5.659672565991059","5.8875569542869925","5.571845204569399","29.98"
"289","0","0","5.6016665995121","5.265752750681713","5.077546913875267","30.091"
"290","0","0","5.081042588222772","5.50657763867639","5.847156811505556","30.199"
"291","0","0","5.064226617338136","5.760210578329861","5.5510549349710345","30.296"
"292","0","0","5.877756400033832","5.397246024571359","5.406972440890968","30.392"
"293","0","0","5.371747352182865","5.36106756166555","5.24427020130679","30.488"
"294","0","0","5.885568601079285","5.8604245104361326","5.979894860647619","30.583"
"295","0","0","5.81510046380572","5.759887068066746","5.4171929457224905","30.678"
"296","0","0","5.727216941071674","5.1761598095763475","5.387692088028416","30.774"
"297","0","0","5.458498740801588","5.81785111152567","5.872528810054064","30.87"
"298","0","0","5.625918419333175","5.749227619031444","5.228652675636113","30.966"
"299","0","0","5.547875196207315","5.315971785224974","5.81126180710271","31.082"
"300","0","0","5.450589297572151","5.877819437999278","5.996592407114804","31.189"
"301","0","0","5.5503035767469555","5.444869120372459","5.8279030048288405","31.294"
"302","0","0","5.474230267340317","5.850305224303156","5.353503712452948","31.391"
"303","0","0","5.523415903095156","5.326416891999543","5.077599766897038","31.486"
"304","0","0","5.073853589594364","5.0411287567112595","5.520614858949557","31.59"
"305","0","0","5.93572649708949","5.780008684610948","5.522451187018305","31.684"
"306","0","0","5.670350850559771","5.889567772625014","5.240159070817754","31.779"
"307","0","0","5.168735654093325","5.743493170011789","5.960440864553675","31.875"
"308","0","0","5.188240364892408","5.420637251809239","5.372903606388718","31.97"
"309","0","0","5.997854013228789","5.342761827399954","5.621072991751134","32.078"
"310","0","0","5.144650628790259","5.238319102441892","5.223315953509882","32.19"
"311","0","0","5.444428210379556","5.347848102916032","5.012176793534309","32.31"
"312","0","0","5.1801924461033195","5.564571600174531","5.684255849570036","32.417"
"313","0","0","5.885751352645457","5.119890558766201","5.781025643460453","32.513"
"314","0","0","5.906433184398338","5.301688079489395","5.862358262995258","32.608"
"315","0","0","5.0641589818987995","5.928010997828096","5.219300109893084","32.705"
"316","0","0","5.236336255446076","5.415277377702296","5.9373604618012905","32.801"
"317","0","0","5.1665350089315325","5.787232531700283","5.306961263995618","32.898"
"318","0","0","5.1628221571445465","5.160219468874857","5.347324484959245","32.997"
"319","0","0","5.0346680239308625","5.514953284757212","5.699410306755453","33.111"
"320","0","0","5.53490955545567","5.889295862521976","5.974448052002117","33.249"
"321","0","0","5.049813092686236","5.30716230138205","5.4880264203529805","33.355"
"322","0","0","5.458938441937789","5.583154863677919","5.2997349025681615","33.452"
"323","0","0","5.50100388773717","5.276858439901844","5.172652005916461","33.561"
"324","0","0","5.132634622277692","5.097170487744734","5.541703394148499","33.67"
"325","0","0","5.564748737728223","5.712731873616576","5.6134634227491915","33.775"
"326","0","0","5.76615756098181","5.539334225002676","5.533604561816901","33.871"
"327","0","0","5.284030606038868","5.786607129499316","5.862370112678036","33.963"
"328","0","0","5.43257701722905","5.0890177064575255","5.430446416605264","34.088"
"329","0","0","5.116915592458099","5.631953711621463","5.255710013909265","34.202"
"330","0","0","5.689550876850262","5.551528635667637","5.665146052837372","34.298"
"331","0","0","5.167282129172236","5.373699973104522","5.332197134150192","34.42"
"332","0","0","5.988931317580864","5.010357711929828","5.760647293180227","34.526"
"333","0","0","5.552258079871535","5.277656514663249","5.406948200659826","34.648"
"334","0","0","5.223104206612334","5.30907804146409","5.249958477215841","34.754"
"335","0","0","5.802699541440234","5.942310886923224","5.334640205837786","34.859"
"336","0","0","5.480451952666044","5.1243755330797285","5.408943648450077","34.964"
"337","0","0","5.19425861351192","5.914334907662123","5.429407721152529","35.069"
"338","0","0","5.108160885749385","5.074661914259195","5.315289015881717","35.176"
"339","0","0","5.5504764339420944","5.600776342442259","5.739488275023177","35.287"
"340","0","0","5.122872932814062","5.086765848100185","5.52054710383527","35.38"
"341","0","0","5.6937845593784004","5.023053598590195","5.2871988490223885","35.475"
"342","0","0","5.872833205154166","5.984778284095228","5.1118800833355635","35.58"
"343","0","0","5.983722697943449","5.357932382496074","5.698370834579691","35.687"
"344","0","0","5.043148965807632","5.732688188320026","5.796996632358059","35.792"
"345","0","0","5.8665150362066925","5.0664593384135514","5.031524841208011","35.899"
"346","0","0","5.0686592808924615","5.600847140187398","5.487164926249534","36.005"
"347","0","0","5.369075094116852","5.8225127146579325","5.167681992286816","36.115"
"348","0","0","5.666998465079814","5.425339974928647","5.965899822534993","36.22"
"349","0","0","5.430513944244012","5.337281535146758","5.225732941413298","36.326"
"350","0","0","5.317084751557559","5.145242048427463","5.864137375727296","36.432"
"351","0","0","5.36411773157306","5.728106488240883","5.333142733667046","36.537"
"352","0","0","5.677740641869605","5.136078904848546","5.112721161684021","36.642"
"353","0","0","5.779453642433509","5.952407424338162","5.491335669299588","36.748"
"354","0","0","5.58598405122757","5.403245108900592","5.833709245547652","36.857"
"355","0","0","5.043034813832492","5.167184483725578","5.945584672968835","36.964"
"356","0","0","5.034920976730064","5.236755697987974","5.752718906151131","37.069"
"357","0","0","5.929886660305783","5.055159659823403","5.649857038632035","37.174"
"358","0","0","5.274724608287215","5.8061349634081125","5.660441718995571","37.279"
"359","0","0","5.639375239610672","5.194455069955438","5.160924587864429","37.386"
"360","0","0","5.3214658729266375","5.5678966995328665","5.81018662895076","37.492"
"361","0","0","5.700250000460073","5.116038988810033","5.023286718642339","37.598"
"362","0","0","5.308489077491686","5.69275125907734","5.700981311267242","37.703"
"363","0","0","5.163924862630665","5.484823869308457","5.44772725738585","37.814"
"364","0","0","5.995298599824309","5.312132004415616","5.532972844783217","37.914"
"365","0","0","5.719201315194368","5.174432962434366","5.017767515499145","38.019"
"366","0","0","5.320827244548127","5.1900142091326416","5.4464151952415705","38.123"
"367","0","0","5.864486675010994","5.930739420698956","5.212568736169487","38.229"
"368","0","0","5.230209446744993","5.117088082013652","5.200791443698108","38.335"
"369","0","0","5.796892837854102","5.881688662106171","5.193236764753237","38.441"
"370","0","0","5.643755866680294","5.713985555339605","5.987007650081068","38.547"
"371","0","0","5.054699776927009","5.161675449926406","5.666038176044822","38.652"
"372","0","0","5.718312930548564","5.830667019356042","5.15700628538616","38.762"
"373","0","0","5.562327849213034","5.92393227131106","5.912275351118296","38.903"
"374","0","0","5.294615732738748","5.489761593518779","5.126077638473362","39.035"
"375","0","0","5.012456345604733","5.4160459043923765","5.188806866295636","39.14"
"376","0","0","5.027655580779538","5.932956516742706","5.478395943995565","39.245"
"377","0","0","5.510564299533144","5.661298156250268","5.404338616179302","39.337"
"378","0","0","5.442094814730808","5.320063784252852","5.645945942029357","39.429"
"379","0","0","5.27261575171724","5.257664722856134","5.487957937642932","39.576"
"380","0","0","5.841872924240306","5.7950752910692245","5.25308827823028","39.683"
"381","0","0","5.5682410413865","5.4829079690389335","5.428687963401899","39.79"
