"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"198","0","0","5.606223609531298","5.618069946300238","5.1503753734286875","21.207"
"199","0","0","5.284357825526968","5.395616613794118","5.337714349618182","21.313"
"200","0","0","5.7442273539491","5.530501796398312","5.227860310580581","21.43"
"201","0","0","5.615407970268279","5.459829006111249","5.651080081472173","21.526"
"202","0","0","5.7176203010603786","5.791425494942814","5.92806012975052","21.622"
"203","0","0","5.840373053448275","5.408056692220271","5.455341238062829","21.718"
"204","0","0","5.340195438126102","5.697120883967727","5.453480861149728","21.814"
"205","0","0","5.3345762367825955","5.089437646791339","5.51312704058364","21.91"
"206","0","0","5.674087011720985","5.989742961945012","5.953026684932411","22.006"
"207","0","0","5.609117626445368","5.089506928808987","5.4717188104987144","22.101"
"208","0","0","5.474955851212144","5.413390898145735","5.872063586954027","22.197"
"209","0","0","5.427256023976952","5.851949800271541","5.104818172054365","22.303"
"210","0","0","5.269494293490425","5.529651025077328","5.551098165800795","22.419"
"211","0","0","5.883190386462957","5.379718452459201","5.039931803010404","22.514"
"212","0","0","5.6726195726078","5.857432656921446","5.898353600874543","22.61"
"213","0","0","5.616080570267513","5.287654418498278","5.821135913953185","22.706"
"214","0","0","5.050871873740107","5.712368403794244","5.61488142167218","22.802"
"215","0","0","5.557267094729468","5.830596164101735","5.55446254578419","22.898"
"216","0","0","5.587154152570292","5.517653804039583","5.787076392443851","22.995"
"217","0","0","5.571001307107508","5.168591544963419","5.6748562548309565","23.091"
"218","0","0","5.7410108365584165","5.862430068897083","5.535174650140107","23.186"
"219","0","0","5.580957488156855","5.333882023347542","5.577895850641653","23.292"
"220","0","0","5.791836449177936","5.789978250628337","5.972519387723878","23.398"
"221","0","0","5.750866441521794","5.536800537025556","5.756635995814577","23.494"
"222","0","0","5.671283652773127","5.660221776692197","5.861770866904408","23.589"
"223","0","0","5.732363465242088","5.194070539902896","5.240404051961377","23.686"
"224","0","0","5.017729043029249","5.71181439072825","5.289135321276262","23.781"
"225","0","0","5.0331431741360575","5.198140236083418","5.5611326734069735","23.886"
"226","0","0","5.047753403894603","5.6204039871227","5.933503050124273","23.994"
"227","0","0","5.029853898799047","5.663906674366444","5.088580918731168","24.109"
"228","0","0","5.990817570826039","5.074250750243664","5.848136412678286","24.239"
"229","0","0","5.997473269468173","5.062310687964782","5.506848413264379","24.372"
"230","0","0","5.094026510138065","5.417470243759453","5.14211257151328","24.521"
"231","0","0","5.663548305397853","5.846344568068162","5.051476640161127","24.628"
"232","0","0","5.220931910676882","5.268437943654135","5.880825438769534","24.733"
"233","0","0","5.152911906596273","5.130314885172993","5.919539954280481","24.826"
"234","0","0","5.490513038821518","5.799173144623637","5.601100398926064","24.934"
"235","0","0","5.315585104282945","5.64634149428457","5.799645621562377","25.039"
"236","0","0","5.4971742562484","5.054100466193631","5.941838127328083","25.144"
"237","0","0","5.109735172241926","5.006112934090197","5.490456283092499","25.257"
"238","0","0","5.359493269817904","5.791730614379048","5.125819636741653","25.384"
"239","0","0","5.914345628814772","5.131542280316353","5.880074704764411","25.489"
"240","0","0","5.661520456662402","5.689687978709117","5.1043497764039785","25.6"
"241","0","0","5.510979654733092","5.642857325728983","5.3519923207350075","25.708"
"242","0","0","5.280262142186984","5.308797279605642","5.037950809579343","25.813"
"243","0","0","5.684604078531265","5.1759698174428195","5.099591309204698","25.918"
"244","0","0","5.8626636834815145","5.235784746007994","5.720544554060325","26.025"
"245","0","0","5.488651550607756","5.587719200644642","5.81579066766426","26.117"
"246","0","0","5.406767599284649","5.957573049236089","5.257253798656166","26.222"
"247","0","0","5.8021369450725615","5.6734129576943815","5.708206896204501","26.344"
"248","0","0","5.599864810239524","5.9842853241134435","5.089311418356374","26.451"
"249","0","0","5.115154400467873","5.238813441246748","5.555697051109746","26.544"
"250","0","0","5.703954900847748","5.566022109705955","5.45796701265499","26.649"
"251","0","0","5.17844256805256","5.927069742232561","5.382320256903768","26.776"
"252","0","0","5.800705248489976","5.429161665961146","5.475900750840083","26.881"
"253","0","0","5.340046603931114","5.054060461930931","5.782748908502981","26.988"
"254","0","0","5.813436247641221","5.452560818521306","5.707298121647909","27.095"
"255","0","0","5.251182977808639","5.039287663297728","5.83238038350828","27.202"
"256","0","0","5.405085640028119","5.221873135771602","5.445019475417212","27.307"
"257","0","0","5.01250119949691","5.504960765596479","5.993905491195619","27.417"
"258","0","0","5.233942883554846","5.880024760263041","5.6444737068377435","27.523"
"259","0","0","5.313172533176839","5.604265735018998","5.0816163257695735","27.629"
"260","0","0","5.62141093518585","5.066503076115623","5.008801179239526","27.736"
"261","0","0","5.481672945898026","5.2456466681323946","5.664827199885622","27.834"
"262","0","0","5.296435736818239","5.461356363724917","5.862716468516737","27.939"
"263","0","0","5.382240169448778","5.621928468579426","5.933281771838665","28.044"
"264","0","0","5.778190294513479","5.481129362946376","5.004223944619298","28.149"
"265","0","0","5.019866217859089","5.193416144233197","5.261414448032156","28.256"
"266","0","0","5.056529721943662","5.557633435353637","5.645554776536301","28.382"
"267","0","0","5.810614697635174","5.598657859489322","5.0555033148266375","28.486"
"268","0","0","5.412793534807861","5.6477728225290775","5.548246129881591","28.595"
"269","0","0","5.194319041213021","5.929077340755612","5.42472501960583","28.702"
"270","0","0","5.722473046043888","5.673187898239121","5.6672057383693755","28.809"
"271","0","0","5.493928148644045","5.279138054698706","5.203336006263271","28.915"
"272","0","0","5.266282765660435","5.934420607984066","5.3119932995177805","29.008"
"273","0","0","5.285388697870076","5.331025132210925","5.51896386872977","29.113"
"274","0","0","5.903601062949747","5.0885349391028285","5.709116836078465","29.22"
"275","0","0","5.957069704309106","5.488912811735645","5.7663638005033135","29.342"
"276","0","0","5.199006853392348","5.425276373280212","5.068646289641038","29.446"
"277","0","0","5.710623430786654","5.415646383538842","5.900817724876106","29.539"
"278","0","0","5.825889935484156","5.005739462794736","5.161882003536448","29.634"
"279","0","0","5.625605661422014","5.183693904429674","5.237736501032487","29.727"
"280","0","0","5.126866307342425","5.650151286972687","5.662130898563191","29.82"
"281","0","0","5.569457621779293","5.414928165264428","5.129347761627287","29.926"
"282","0","0","5.008478868752718","5.877144993050024","5.814167097210884","30.031"
"283","0","0","5.350387232378125","5.354443820891902","5.159027462825179","30.126"
"284","0","0","5.58281228155829","5.594073696760461","5.205404377775267","30.232"
"285","0","0","5.646787916077301","5.436573711689562","5.73226404376328","30.347"
"286","0","0","5.332823857432231","5.241835470078513","5.335560664767399","30.451"
"287","0","0","5.5025037687737495","5.053916577016935","5.085400874493644","30.556"
"288","0","0","5.755718781845644","5.4674693420529366","5.450593986781314","30.65"
"289","0","0","5.479028821224347","5.435200978768989","5.009566415799782","30.746"
"290","0","0","5.246892428258434","5.4664169466122985","5.557829901576042","30.84"
"291","0","0","5.523963060230017","5.072548791300505","5.977645166218281","30.935"
"292","0","0","5.2356596973259","5.591746710939333","5.448535842355341","31.03"
"293","0","0","5.593641497660428","5.221459217602387","5.596674605505541","31.126"
"294","0","0","5.4108604865614325","5.248645594576374","5.573370175436139","31.223"
"295","0","0","5.305923399748281","5.864288246259093","5.266847137361765","31.338"
"296","0","0","5.365484593668953","5.725412190426141","5.190788718871772","31.445"
"297","0","0","5.267178839072585","5.799778890796006","5.831173922400922","31.541"
"298","0","0","5.590020298957825","5.525706498185173","5.7038955085445195","31.637"
"299","0","0","5.372696090023965","5.382408984005451","5.04028063477017","31.734"
"300","0","0","5.29545353888534","5.791033702204004","5.2821149048395455","31.839"
"301","0","0","5.820351480739191","5.456644971156493","5.294599784305319","31.935"
"302","0","0","5.571825829334557","5.739254069980234","5.699226438533515","32.031"
"303","0","0","5.972743342630565","5.210888839093968","5.780406759586185","32.128"
"304","0","0","5.127419830067083","5.490627635736018","5.111824962543324","32.224"
"305","0","0","5.660924447467551","5.437836863799021","5.878590805456042","32.321"
"306","0","0","5.00395285198465","5.48450886271894","5.199300391366705","32.459"
"307","0","0","5.644302818691358","5.753334311535582","5.8238573835697025","32.564"
"308","0","0","5.159901669248939","5.839904459891841","5.898836661595851","32.661"
"309","0","0","5.4638196979649365","5.642533862730488","5.786504473770037","32.757"
"310","0","0","5.08026575949043","5.647770049748942","5.7343479143455625","32.853"
"311","0","0","5.660320947412401","5.691705030621961","5.351142444415018","32.95"
"312","0","0","5.4009055339265615","5.968785749282688","5.982050890335813","33.046"
"313","0","0","5.229158882983029","5.023074599215761","5.506152510875836","33.142"
"314","0","0","5.233087416971102","5.199596316553652","5.080974414013326","33.238"
"315","0","0","5.495068137533963","5.097204443765804","5.688371664145961","33.338"
"316","0","0","5.061993511393666","5.286509763915092","5.336583179421723","33.447"
"317","0","0","5.05674955714494","5.203293158207089","5.5769084193743765","33.554"
"318","0","0","5.840987055562437","5.020720170345157","5.528789810370654","33.65"
"319","0","0","5.170522408792749","5.58577965432778","5.758806547150016","33.747"
"320","0","0","5.208235725294799","5.623665940715","5.879830006044358","33.844"
"321","0","0","5.640494233928621","5.470365253742784","5.255602461984381","33.94"
"322","0","0","5.180721751181409","5.415400306228548","5.082730904920027","34.035"
"323","0","0","5.201695363270119","5.447092280955985","5.43894268758595","34.129"
"324","0","0","5.451916337944567","5.962000535335392","5.059028212213889","34.226"
"325","0","0","5.340657240245491","5.2998635086696595","5.803394133225083","34.332"
"326","0","0","5.5488804820925","5.669457382755354","5.352554880315438","34.438"
"327","0","0","5.046523661352694","5.256361284060404","5.655194717692211","34.533"
"328","0","0","5.082751467591152","5.129149334970862","5.569957820465788","34.628"
"329","0","0","5.46751451632008","5.0959024066105485","5.701806338969618","34.724"
"330","0","0","5.263069247594103","5.65978280431591","5.568215633509681","34.82"
"331","0","0","5.247770060785115","5.281928388401866","5.089758528629318","34.916"
"332","0","0","5.120527484687045","5.966694265138358","5.680860876571387","35.012"
"333","0","0","5.401912262430415","5.602470512501895","5.274820915423334","35.109"
"334","0","0","5.465913332998753","5.3885587060358375","5.711071418365464","35.208"
"335","0","0","5.7301855066325516","5.698452737182379","5.889600831316784","35.328"
"336","0","0","5.0389239732176065","5.27298695105128","5.710471539758146","35.435"
"337","0","0","5.405608715722337","5.667907698778436","5.17546273348853","35.531"
"338","0","0","5.172599734272808","5.477015478303656","5.762064803391695","35.627"
"339","0","0","5.055321784922853","5.670168115990236","5.552898062393069","35.723"
"340","0","0","5.684167441679165","5.791308439336717","5.339613578515127","35.819"
"341","0","0","5.707538120215759","5.099126736400649","5.391457555349916","35.915"
"342","0","0","5.376205766340718","5.19152620784007","5.62307606334798","36.012"
"343","0","0","5.837515040067956","5.461758519755676","5.402429014677182","36.11"
"344","0","0","5.881984183099121","5.5900072804652154","5.470208396669477","36.206"
"345","0","0","5.244213964790106","5.661313726333901","5.818005051929504","36.311"
"346","0","0","5.9264355432242155","5.431824712548405","5.09603433473967","36.421"
"347","0","0","5.783026165794581","5.331900917459279","5.038587776711211","36.519"
"348","0","0","5.0986751455347985","5.537316453875974","5.845646575093269","36.615"
"349","0","0","5.748017539270222","5.750792044447735","5.592138455249369","36.711"
"350","0","0","5.050697161350399","5.20884802332148","5.648887907154858","36.808"
"351","0","0","5.9151963028125465","5.65826527075842","5.449452184140682","36.905"
"352","0","0","5.853662364650518","5.757539092330262","5.070862299995497","37.001"
"353","0","0","5.093337531900033","5.818520659813657","5.457184810889885","37.096"
"354","0","0","5.610562339425087","5.927504745544866","5.682567379437387","37.192"
"355","0","0","5.2009982324671","5.718718530377373","5.880710388766602","37.309"
"356","0","0","5.769079214660451","5.799496016930789","5.231088975910097","37.417"
"357","0","0","5.173721436178312","5.846630675019696","5.770209342474118","37.513"
"358","0","0","5.771537445951253","5.659371963934973","5.205887590534985","37.613"
"359","0","0","5.238796204095706","5.232472085393965","5.529783656122163","37.711"
"360","0","0","5.353125544264913","5.742274808231741","5.427157030440867","37.807"
"361","0","0","5.3063186125364155","5.63060856051743","5.981133744586259","37.903"
"362","0","0","5.032776875188574","5.838703338755295","5.115177418338135","37.999"
"363","0","0","5.820446893572807","5.316277459030971","5.394008717732504","38.095"
"364","0","0","5.791247364832088","5.282797076739371","5.994884581537917","38.192"
"365","0","0","5.8772890362888575","5.528944305377081","5.127900899155065","38.308"
"366","0","0","5.4125685293693095","5.927947666263208","5.061771207721904","38.415"
"367","0","0","5.0315386585425586","5.649115661391988","5.699621832929552","38.51"
"368","0","0","5.0575486603192985","5.6398247559554875","5.739607646828517","38.606"
"369","0","0","5.13112299493514","5.860794110922143","5.879526904085651","38.704"
"370","0","0","5.1998442185577005","5.955653405981138","5.485981611069292","38.802"
"371","0","0","5.440911276265979","5.59457400883548","5.436717829899862","38.897"
"372","0","0","5.36649559577927","5.593353219795972","5.667719101067632","38.992"
"373","0","0","5.230489989509806","5.193109039450064","5.649841515580192","39.089"
"374","0","0","5.616137403529137","5.100430265534669","5.7630790050607175","39.187"
"375","0","0","5.213280372554436","5.124618984991685","5.213897668058053","39.293"
"376","0","0","5.0299121788702905","5.717956786276773","5.891787259839475","39.399"
"377","0","0","5.473760137567297","5.7822242707479745","5.520131615456194","39.508"
"378","0","0","5.84735649311915","5.832133756484836","5.960095858434215","39.613"
"379","0","0","5.3817499408032745","5.423732821596786","5.237233482301235","39.72"
"380","0","0","5.9470108260866255","5.542698898352683","5.437351644737646","39.825"
"381","0","0","5.504991150926799","5.948855278780684","5.657983348239213","39.932"
