"Reading ID","Post-Compressor (bits)","Pre-Evaporator (bits)","Post-Evaporator (vals)","Pre-Compressor (vals)","Test (vals)","Time (s)"
"98","0","0","5.130605611251667","5.595361748710275","5.336994072422385","3.73"
"99","0","0","5.8346376908011734","5.963151312433183","5.868446980370209","3.768"
"100","0","0","5.453746723476797","5.982947291107848","5.024088429054245","3.806"
"101","0","0","5.9793305543717","5.544226953294128","5.956074445974082","3.846"
"102","0","0","5.970842419192195","5.847762126009911","5.510137956822291","3.883"
"103","0","0","5.678397056413814","5.82629957748577","5.238750684540719","3.922"
"104","0","0","5.662799876416102","5.838272514985874","5.34436183120124","3.96"
"105","0","0","5.504599256673828","5.976407062262297","5.910776620730758","3.998"
"106","0","0","5.681543784216046","5.072801557602361","5.040432760026306","4.034"
"107","0","0","5.067056079395115","5.884465943323448","5.7357055698521435","4.073"
"108","0","0","5.123365048551932","5.147449611919001","5.100215415935963","4.111"
"109","0","0","5.310626476304606","5.02832923992537","5.653395308880135","4.15"
"110","0","0","5.605862527154386","5.243868635967374","5.495320469606668","4.188"
"111","0","0","5.743234204361215","5.614451479166746","5.758783756289631","4.227"
"112","0","0","5.007142805261537","5.51612609019503","5.579396996181458","4.286"
"113","0","0","5.446205571992323","5.721002500737086","5.1908899957779795","4.318"
"114","0","0","5.381249440601096","5.286878284765407","5.814467127202079","4.357"
"115","0","0","5.413734298432246","5.379721987526864","5.4210815785918385","4.395"
"116","0","0","5.3727563209831715","5.41886700084433","5.801912538008764","4.435"
"117","0","0","5.536132499808446","5.851167767774314","5.775751228677109","4.473"
"118","0","0","5.334358996013179","5.927256506634876","5.935243535321206","4.511"
"119","0","0","5.273937770165503","5.038335403660312","5.272827319102362","4.549"
"120","0","0","5.155322507023811","5.5270072859711945","5.2130368740763515","4.587"
"121","0","0","5.9005803051404655","5.284088987624273","5.0980325057171285","4.624"
"122","0","0","5.686012687161565","5.40217001689598","5.134807973867282","4.662"
"123","0","0","5.893529349006712","5.375916688935831","5.824748950311914","4.7"
"124","0","0","5.714392902562395","5.589837288483977","5.729018145939335","4.739"
"125","0","0","5.822549575706944","5.383388292975724","5.383085558889434","4.778"
"126","0","0","5.172055769013241","5.9154449256602675","5.195638522738591","4.816"
"127","0","0","5.079987669363618","5.440065231174231","5.843121148645878","4.853"
"128","0","0","5.017912837211043","5.156067438889295","5.327442286303267","4.892"
"129","0","0","5.5866193633992225","5.765219265827909","5.4539176530670375","4.928"
"130","0","0","5.578882390866056","5.739723089849576","5.926483157090843","4.967"
"131","0","0","5.664735093014315","5.325349631719291","5.6690078638494015","5.004"
"132","0","0","5.855795599753037","5.575283741345629","5.840227940585464","5.043"
"133","0","0","5.218519188230857","5.225092784734443","5.7127805021591485","5.082"
"134","0","0","5.424945417791605","5.077744998503476","5.3078252577688545","5.121"
"135","0","0","5.57910419581458","5.881317068822682","5.440759532153606","5.158"
"136","0","0","5.846836591837928","5.32996897934936","5.576043202774599","5.196"
"137","0","0","5.54098083009012","5.384451552759856","5.310200682608411","5.236"
"138","0","0","5.091441466938704","5.171669458039105","5.5150490964297205","5.294"
"139","0","0","5.131750603206456","5.672305086161941","5.818632968701422","5.325"
"140","0","0","5.640107145765796","5.552438160171732","5.3110546306706965","5.364"
"141","0","0","5.5191356535069644","5.662177454214543","5.648222182877362","5.402"
"142","0","0","5.703653488773853","5.085049525601789","5.942144213942811","5.44"
"143","0","0","5.416069465922192","5.587391080334783","5.5916737739462405","5.478"
"144","0","0","5.058706167386845","5.824480162933469","5.397969251032919","5.517"
"145","0","0","5.148354296572506","5.9302829194348305","5.066398529335856","5.556"
"146","0","0","5.306692261015996","5.500632157549262","5.6111512870993465","5.591"
"147","0","0","5.256070074858144","5.445273757446557","5.343814585590735","5.629"
"148","0","0","5.287633713334799","5.978466525208205","5.72474825126119","5.666"
"149","0","0","5.5117248562164605","5.432614773744717","5.897450065473095","5.705"
"150","0","0","5.768158734543249","5.771803840762004","5.026133583858609","5.743"
